TID	WORD1	LEN1
22209	Manama	6
22210	loyallest	9
22211	Ceres	5
22212	linkage's	9
22213	Chelsea	7
22214	subscripts	10
22215	Pekings	7
22216	indisputably	12
22217	Asiatic's	9
22218	Gabrielle	9
22219	target	6
22220	biographers	11
22221	shallowness	11
22222	corrective	10
22223	Tameka's	8
22224	vixen	5
22225	stoicism's	10
22226	queasier	8
22227	additive	8
22228	cab's	5
22229	misers	6
22230	pandering	9
22231	principalities	14
22232	Antipas's	9
22233	devotionals	11
22234	fonts	5
22235	Golding	7
22236	Germanic's	10
22237	backyards	9
22238	émigré	6
22239	bunghole's	10
22240	droops	6
22241	Gwendoline	10
22242	diagrammatic	12
22243	permeability	12
22244	élan	4
22245	wheels	6
22246	Magsaysay's	11
22247	witch	5
22248	Montana's	9
22249	Tamworth	8
22250	flibbertigibbet	15
22251	hospitality's	13
22252	bombarding	10
22253	sunglasses's	12
22254	inequitable	11
22255	piracy	6
22256	recompilation	13
22257	transfers	9
22258	invincibly	10
22259	cage's	6
22260	nuke	4
22261	graph's	7
22262	Twizzlers's	11
22263	treatises	9
22264	ewer's	6
22265	rape	4
22266	neigh	5
22267	Catherine	9
22268	shipper	7
22269	peeling	7
22270	cartilage	9
22271	brokered	8
22272	football	8
22273	aster	5
22274	lengthily	9
22275	intervene	9
22276	linkup's	8
22277	galvanized	10
22278	Jaxartes	8
22279	treasure	8
22280	crunchy	7
22281	reasserts	9
22282	Englishwoman's	14
22283	everything	10
22284	safety	6
22285	genially	8
22286	inefficient	11
22287	meantime	8
22288	dilation's	10
22289	leukemia's	10
22290	captor's	8
22291	cosmically	10
22292	browsers	8
22293	renounces	9
22294	Jody	4
22295	avocado	7
22296	pleas	5
22297	Jacksonville's	14
22298	droll	5
22299	archetypal	10
22300	Avesta's	8
22301	Hughes	6
22302	drifter	7
22303	brimstone's	11
22304	overdraft	9
22305	apology	7
22306	haberdasheries	14
22307	subscription	12
22308	stares	6
22309	bookish	7
22310	mason's	7
22311	bibliophile's	13
22312	entranced	9
22313	vellum's	8
22314	Visayans	8
22315	baleful	7
22316	competition	11
22317	jackass	7
22318	austerest	9
22319	McGee	5
22320	violets	7
22321	etcher	6
22322	Lipscomb	8
22323	stormiest	9
22324	Sarnoff's	9
22325	pyramidal	9
22326	zeroed	6
22327	students	8
22328	interlocutory	13
22329	teepee	6
22330	agribusiness's	14
22331	stratagem	9
22332	squelched	9
22333	combustibility's	16
22334	bookkeeping's	13
22335	vengeful	8
22336	Salamis	7
22337	Sarajevo	8
22338	action	6
22339	disinterested	13
22340	cocksucker's	12
22341	premiums	8
22342	motherboard's	13
22343	hitter	6
22344	muckraker's	11
22345	gigantic	8
22346	bench	5
22347	virulence	9
22348	Barbados	8
22349	termini	7
22350	stubby	6
22351	carcinogenic	12
22352	meekest	7
22353	quiver's	8
22354	shape's	7
22355	Mongolia's	10
22356	bookcases	9
22357	hue	3
22358	Landsteiner's	13
22359	jut's	5
22360	colonist	8
22361	Minotaur	8
22362	falls	5
22363	instigate	9
22364	chariot	7
22365	censorship's	12
22366	foreleg	7
22367	dopiest	7
22368	Champlain	9
22369	brands	6
22370	tinderboxes	11
22371	irrationally	12
22372	grottos	7
22373	Paraná's	8
22374	purser	6
22375	anachronism's	13
22376	cull's	6
22377	robustness	10
22378	disprove	8
22379	coaxes	6
22380	organized	9
22381	groggier	8
22382	egotism	7
22383	creating	8
22384	joyed	5
22385	splines	7
22386	nabs	4
22387	Prius	5
22388	lionhearted	11
22389	constipate	10
22390	Beijing's	9
22391	differs	7
22392	tenon's	7
22393	Dubhe's	7
22394	hibernation	11
22395	floral	6
22396	humanities's	12
22397	cheating	8
22398	litigious	9
22399	discountenancing	16
22400	gunshot	7
22401	mayhem's	8
22402	revealings	10
22403	competence's	12
22404	Gilligan	8
22405	becalms	7
22406	dustbins	8
22407	escalating	10
22408	palladium's	11
22409	fertilizers	11
22410	Kimberly's	10
22411	wagons	6
22412	martinets	9
22413	worms	5
22414	shaped	6
22415	humps	5
22416	outbalancing	12
22417	jumble's	8
22418	floats	6
22419	homesick	8
22420	llamas	6
22421	colleagues	10
22422	unproven	8
22423	Madrid's	8
22424	kettle	6
22425	focussed	8
22426	teeter	6
22427	masterful	9
22428	swatting	8
22429	moth	4
22430	deluges	7
22431	woolens	7
22432	debris's	8
22433	fixating	8
22434	ironies	7
22435	Sopwith's	9
22436	smitten	7
22437	afflicted	9
22438	doughnut's	10
22439	refinishing	11
22440	terror	6
22441	melanges	8
22442	cleanser	8
22443	buoying	7
22444	Elysée's	8
22445	dishpans	8
22446	disgorges	9
22447	achoo	5
22448	mandrills	9
22449	rematches	9
22450	complexion	10
22451	unleashed	9
22452	confusion's	11
22453	subteens	8
22454	dueled	6
22455	firehouse	9
22456	scooted	7
22457	weevil	6
22458	McQueen's	9
22459	snorkels	8
22460	overdose's	10
22461	meditating	10
22462	Cicero	6
22463	toppings	8
22464	fathead	7
22465	snowplowed	10
22466	stokers	7
22467	Swinburne's	11
22468	funereally	10
22469	swished	7
22470	rockets	7
22471	electricity	11
22472	multinational	13
22473	perspicuity's	13
22474	Ramon	5
22475	tousles	7
22476	whence	6
22477	takes	5
22478	poplar's	8
22479	crusaded	8
22480	procurator	10
22481	reverenced	10
22482	proselyting	11
22483	Athens	6
22484	facilitation	12
22485	petition	8
22486	coincidence	11
22487	Gwyn's	6
22488	monologues	10
22489	patriotism	10
22490	ruffs	5
22491	fag	3
22492	undershirts	11
22493	unfaithfulness	14
22494	raiding	7
22495	Satan's	7
22496	foyers	6
22497	recondite	9
22498	singling	8
22499	renounce	8
22500	pigtail's	9
22501	interpreted	11
22502	enjoins	7
22503	coherently	10
22504	French	6
22505	Allan's	7
22506	retrievers	10
22507	ailment	7
22508	realistically	13
22509	classicism	10
22510	coups	5
22511	bleeped	7
22512	kitsch's	8
22513	handcart's	10
22514	convincingly	12
22515	confectioneries	15
22516	boners	6
22517	Cantabrigian's	14
22518	clothesline's	13
22519	Marissa's	9
22520	overspread	10
22521	confiscate	10
22522	redheaded	9
22523	demonstrating	13
22524	crafts	6
22525	executes	8
22526	disorders	9
22527	spacy	5
22528	snappiest	9
22529	seeding	7
22530	complicating	12
22531	slogans	7
22532	legalize	8
22533	Afghanistan	11
22534	seismologists	13
22535	torturer	8
22536	Murmansk	8
22537	Galois	6
22538	jeremiad's	10
22539	inbuilt	7
22540	Athenian	8
22541	backtracked	11
22542	heartens	8
22543	kindness	8
22544	clops	5
22545	unmanly	7
22546	bullshitted	11
22547	resonant	8
22548	reach	5
22549	invited	7
22550	shellfishes	11
22551	beaching	8
22552	dyke	4
22553	aloes	5
22554	wonderment	10
22555	contravened	11
22556	McKnight's	10
22557	deter	5
22558	Blythe's	8
22559	hugging	7
22560	millennium	10
22561	engravings	10
22562	lichees	7
22563	bouquet	7
22564	character's	11
22565	darkroom	8
22566	chip's	6
22567	mountain's	10
22568	surfboards	10
22569	towering	8
22570	gingko's	8
22571	diagraming	10
22572	liberal	7
22573	megacycles	10
22574	FDIC's	6
22575	laundress's	11
22576	streetwalker	12
22577	consolidation	13
22578	Pratchett	9
22579	blackmail's	11
22580	creations	9
22581	seashore	8
22582	Cajuns	6
22583	thence	6
22584	acrylic	7
22585	splattering	11
22586	marshes	7
22587	conscientiousness	17
22588	Luciano's	9
22589	actress's	9
22590	complies	8
22591	inoffensively	13
22592	Fran's	6
22593	nonesuch	8
22594	copiers	7
22595	crooks	6
22596	viewpoint	9
22597	farrow's	8
22598	forgets	7
22599	stoats	6
22600	widened	7
22601	howdah	6
22602	profiling	9
22603	archways	8
22604	deterred	8
22605	veto's	6
22606	styling	7
22607	coquetting	10
22608	furrow	6
22609	odorous	7
22610	ransack	7
22611	catalogues	10
22612	initially	9
22613	vats	4
22614	Waite's	7
22615	crumbliest	10
22616	epidemics	9
22617	Aprils	6
22618	lexicon's	9
22619	landlord	8
22620	paperwork	9
22621	decentralization	16
22622	Rwandan	7
22623	quire's	7
22624	Malta	5
22625	frank's	7
22626	questioned	10
22627	orchestration	13
22628	Fuji's	6
22629	youth's	7
22630	assistant's	11
22631	outsold	7
22632	topographies	12
22633	depredations	12
22634	coffee's	8
22635	Purana	6
22636	trucking's	10
22637	rancorously	11
22638	sin	3
22639	mimicry's	9
22640	snorkeled	9
22641	focusing	8
22642	Jeanne's	8
22643	Texas's	7
22644	dying	5
22645	oregano	7
22646	overturning	11
22647	rightmost	9
22648	prudery	7
22649	handball's	10
22650	snafu's	7
22651	longevity's	11
22652	wick	4
22653	nibblers	8
22654	princelier	10
22655	notify	6
22656	sepia	5
22657	insulated	9
22658	patriarch's	11
22659	ibuprofen	9
22660	charbroiled	11
22661	boozes	6
22662	buyouts	7
22663	toasters	8
22664	Yugoslavian's	13
22665	recording's	11
22666	bosom	5
22667	archly	6
22668	mosque	6
22669	Beretta	7
22670	despairs	8
22671	unmake	6
22672	imparted	8
22673	Sachs	5
22674	derision	8
22675	uranium's	9
22676	will's	6
22677	convenience's	13
22678	Djibouti's	10
22679	rhombus's	9
22680	lunches	7
22681	flail's	7
22682	neglected	9
22683	Pangaea	7
22684	rigors	6
22685	Rod's	5
22686	scarring	8
22687	mayor	5
22688	shlocky	7
22689	hastened	8
22690	alienate	8
22691	Herring	7
22692	centrifuged	11
22693	solariums	9
22694	apparition	10
22695	excepts	7
22696	verb's	6
22697	Latin's	7
22698	kicker	6
22699	Maddox	6
22700	exuberantly	11
22701	inflectional	12
22702	fairway's	9
22703	cerebrum's	10
22704	Russia	6
22705	phobias	7
22706	kilts	5
22707	Wahhabi	7
22708	diphtheria	10
22709	impersonally	12
22710	pillaging	9
22711	Tacitus	7
22712	broiling	8
22713	highness	8
22714	sidecars	8
22715	Quinton's	9
22716	Josephson's	11
22717	terrarium's	11
22718	pompoms	7
22719	shogun's	8
22720	codfish	7
22721	disgustingly	12
22722	defected	8
22723	cog	3
22724	Jaycees	7
22725	Artie	5
22726	Lizzy	5
22727	counterpart	11
22728	Larousse	8
22729	rice	4
22730	gift's	6
22731	muckrakes	9
22732	debunk	6
22733	touched	7
22734	disengages	10
22735	agility	7
22736	helots	6
22737	extenuation's	13
22738	suspended	9
22739	compromises	11
22740	Seiko	5
22741	daiquiri's	10
22742	annulled	8
22743	chips	5
22744	announcement	12
22745	promulgation	12
22746	leonine	7
22747	vocalists	9
22748	sagged	6
22749	interlink	9
22750	hieroglyphic's	14
22751	excavated	9
22752	Shylockian's	12
22753	quisling's	10
22754	spiriting	9
22755	frailty's	9
22756	Elnath's	8
22757	shellfish	9
22758	pussy	5
22759	beet's	6
22760	Pakistani's	11
22761	heel's	6
22762	cesarians	9
22763	Voltaire's	10
22764	ensnares	8
22765	dedicating	10
22766	trampoline	10
22767	weirdness	9
22768	impales	7
22769	granddad	8
22770	fee's	5
22771	hotels	6
22772	pasteurize	10
22773	sloe	4
22774	growth	6
22775	grams	5
22776	chorused	8
22777	ford's	6
22778	endorsers	9
22779	Hindenburg	10
22780	classiness's	12
22781	rowels	6
22782	trustworthiest	14
22783	goitre	6
22784	shortcut's	10
22785	readers	7
22786	bombshell	9
22787	acolytes	8
22788	weave's	7
22789	Silurian	8
22790	mariachi	8
22791	reminder	8
22792	misnomers	9
22793	worldlier	9
22794	pulsating	9
22795	beatification's	15
22796	juggernaut	10
22797	toggling	8
22798	Vern's	6
22799	buffets	7
22800	doodler	7
22801	fledgeling	10
22802	mindedness	10
22803	traipse	7
22804	topsail	7
22805	Hans	4
22806	jubilee	7
22807	fullest	7
22808	chinking	8
22809	sleighs	7
22810	Pechora	7
22811	chemises	8
22812	Ijsselmeer	10
22813	lubricating	11
22814	restorers	9
22815	Howard	6
22816	specimens	9
22817	doctrine	8
22818	infield	7
22819	Alexei's	8
22820	cachets	7
22821	hydroplane	10
22822	tangibility's	13
22823	consumption	11
22824	evictions	9
22825	muted	5
22826	rediscovery's	13
22827	oppression's	12
22828	lordliest	9
22829	effusively	10
22830	masthead's	10
22831	blustered	9
22832	muteness	8
22833	limited	7
22834	steamed	7
22835	glowworm's	10
22836	regularize	10
22837	Cote's	6
22838	dinner's	8
22839	Malawi	6
22840	Elliot	6
22841	extortionists	13
22842	decimating	10
22843	Spears	6
22844	coarse	6
22845	Lancashire	10
22846	karate's	8
22847	primps	6
22848	profiting	9
22849	dichotomies	11
22850	townsman's	10
22851	misuses	7
22852	reconcile	9
22853	inamoratas	10
22854	passerby's	10
22855	illegalities	12
22856	grapples	8
22857	tinseled	8
22858	dipsomaniac's	13
22859	manpower's	10
22860	baseboard's	11
22861	sibling	7
22862	Compaq's	8
22863	afflict	7
22864	pinup	5
22865	Torrens	7
22866	sportsmanlike	13
22867	domestics	9
22868	colonizes	9
22869	obstacle's	10
22870	severity	8
22871	Elijah's	8
22872	neoclassic	10
22873	workhouses	10
22874	tucks	5
22875	bicyclist	9
22876	critters	8
22877	mucky	5
22878	looney's	8
22879	temper's	8
22880	conveys	7
22881	Bengal's	8
22882	kindled	7
22883	property's	10
22884	solecisms	9
22885	Zedong's	8
22886	mover's	7
22887	Tajikistan's	12
22888	Salvadorian	11
22889	circa	5
22890	Pharisees	9
22891	collaborate	11
22892	dilly	5
22893	conveyer's	10
22894	baroness	8
22895	Salamis	7
22896	Mirzam's	8
22897	rev's	5
22898	superficially	13
22899	Camembert	9
22900	garble	6
22901	fashioned	9
22902	extreme's	9
22903	repugnant	9
22904	warned	6
22905	rapaciousness's	15
22906	christened	10
22907	Reuther's	9
22908	forty's	7
22909	sugarcoat	9
22910	parquet's	9
22911	celebrity's	11
22912	hacksaw's	9
22913	McGovern's	10
22914	credulity's	11
22915	stocking's	10
22916	Pantaloon	9
22917	Ger	3
22918	scruff's	8
22919	aliased	7
22920	stung	5
22921	Roland	6
22922	Pete	4
22923	fender	6
22924	clothespins	11
22925	tyranny	7
22926	incriminating	13
22927	agribusinesses	14
22928	Esther	6
22929	Poe	3
22930	bloodiest	9
22931	momma's	7
22932	expanse	7
22933	guard's	7
22934	seeming	7
22935	pertly	6
22936	observantly	11
22937	Clare	5
22938	sclerosis's	11
22939	Albireo's	9
22940	Simpsons	8
22941	quart	5
22942	peso's	6
22943	optimists	9
22944	doctorate	9
22945	copyrighting	12
22946	ethnological	12
22947	showroom	8
22948	summerhouses	12
22949	Carlin's	8
22950	Acheson	7
22951	Orly	4
22952	humanities's	12
22953	recoils	7
22954	nacho	5
22955	conversely	10
22956	extrinsically	13
22957	scarfs	6
22958	gobbledygook	12
22959	piercing's	10
22960	unusable	8
22961	roost	5
22962	sentience	9
22963	hallucinogen's	14
22964	strenuousness	13
22965	follies	7
22966	Heidelberg	10
22967	Nestorius	9
22968	Ganesha	7
22969	babysitting	11
22970	towpath's	9
22971	momentous	9
22972	bribery's	9
22973	swish	5
22974	teazels	7
22975	dumbfounds	10
22976	misfiring	9
22977	twaddle's	9
22978	moistness's	11
22979	jutted	6
22980	occasioning	11
22981	microorganism's	15
22982	swine	5
22983	Chevron	7
22984	solenoid's	10
22985	ripeness	8
22986	spottiness	10
22987	judges	6
22988	calcium's	9
22989	drool's	7
22990	perjured	8
22991	nearer	6
22992	matrons	7
22993	snivels	7
22994	redoubts	8
22995	topmast's	9
22996	redeveloping	12
22997	Susie	5
22998	effect	6
22999	storefronts	11
23000	Deming's	8
23001	buries	6
23002	shaky	5
23003	dragnet's	9
23004	chimes	6
23005	swopping	8
23006	know	4
23007	silt	4
23008	snarled	7
23009	drizzled	8
23010	umped	5
23011	zodiacs	7
23012	recognizing	11
23013	recuperation	12
23014	overdosing	10
23015	resplendent	11
23016	institutionalizing	18
23017	Hogan's	7
23018	ambassadors	11
23019	backyard's	10
23020	HMO's	5
23021	polygon's	9
23022	Malone's	8
23023	Esmeralda's	11
23024	aloe's	6
23025	pilchards	9
23026	vistas	6
23027	unfetters	9
23028	pool's	6
23029	glamored	8
23030	Spence	6
23031	witticism's	11
23032	leaned	6
23033	Phekda's	8
23034	intermission	12
23035	SARS's	6
23036	crotch	6
23037	tigers	6
23038	revelled	8
23039	wellspring's	12
23040	unwound	7
23041	nonpluses	9
23042	keynote	7
23043	melodic	7
23044	peacock's	9
23045	Pincus's	8
23046	tricycle's	10
23047	quiet's	7
23048	propaganda	10
23049	dredged	7
23050	bowels	6
23051	waterway's	10
23052	Gilbert	7
23053	rakes	5
23054	homeowners	10
23055	robbery's	9
23056	unfrocked	9
23057	invading	8
23058	Merritt's	9
23059	flour's	7
23060	Veda	4
23061	Wroclaw's	9
23062	fiancé's	8
23063	frailty's	9
23064	beach	5
23065	manicure's	10
23066	quarterlies	11
23067	mains	5
23068	steeplechases	13
23069	editorialize	12
23070	height's	8
23071	siren	5
23072	impetus	7
23073	pontoons	8
23074	shuffler	8
23075	silicate's	10
23076	colonies	8
23077	drouths	7
23078	dyke	4
23079	infrastructure	14
23080	miscarriage's	13
23081	Olaf's	6
23082	extrication	11
23083	paramilitaries	14
23084	bowler	6
23085	stability	9
23086	copings	7
23087	Ximenes	7
23088	possesses	9
23089	civilly	7
23090	invincible	10
23091	quandaries	10
23092	biretta	7
23093	precedents	10
23094	plies	5
23095	fatalist	8
23096	serum's	7
23097	shaker	6
23098	Browne	6
23099	mes	3
23100	toweling	8
23101	talisman	8
23102	provision	9
23103	third's	7
23104	implausible	11
23105	authorship's	12
23106	sodas	5
23107	Antarctic's	11
23108	compulsion's	12
23109	straightness	12
23110	traduced	8
23111	cockamamie	10
23112	Xiaoping	8
23113	bankrupted	10
23114	impious	7
23115	transponder's	13
23116	prefects	8
23117	hyphenations	12
23118	urbaner	7
23119	stylistically	13
23120	unobservant	11
23121	discredit's	11
23122	Lubumbashi	10
23123	hiatuses	8
23124	shrift's	8
23125	paraphrased	11
23126	underhand	9
23127	reincarnated	12
23128	hooter	6
23129	weaver's	8
23130	audit	5
23131	administrators	14
23132	cribs	5
23133	Debbie's	8
23134	axiomatic	9
23135	persuasiveness	14
23136	parcel	6
23137	negotiator's	12
23138	choices	7
23139	Adonises	8
23140	middleweights	13
23141	flapjacks	9
23142	hazings	7
23143	showroom's	10
23144	complexity	10
23145	polo's	6
23146	connives	8
23147	rocketry's	10
23148	alliances	9
23149	hosteled	8
23150	pistachio's	11
23151	arrogate	8
23152	L	1
23153	verged	6
23154	plethora's	10
23155	Patsy	5
23156	unbelief	8
23157	finagler's	10
23158	ambushed	8
23159	triathlons	10
23160	archaeology	11
23161	profane	7
23162	alarm	5
23163	shipper	7
23164	tailed	6
23165	left's	6
23166	Beebe	5
23167	forms	5
23168	Mexicans	8
23169	straightens	11
23170	penchant	8
23171	conjuring	9
23172	shrived	7
23173	dittoed	7
23174	dialectal	9
23175	squaring	8
23176	Newfoundland	12
23177	pliability's	12
23178	bantam's	8
23179	summers	7
23180	skittered	9
23181	Tahiti	6
23182	moralists	9
23183	colonialism	11
23184	laws	4
23185	analogue's	10
23186	elude	5
23187	timidly	7
23188	terraces	8
23189	husbandry	9
23190	sheath	6
23191	abnormally	10
23192	Emil	4
23193	sedition	8
23194	Terra's	7
23195	bordello's	10
23196	pitchforked	11
23197	crocheting	10
23198	Miamis	6
23199	intricacy	9
23200	pullout	7
23201	gyrate	6
23202	sensibility	11
23203	activism	8
23204	sexism's	8
23205	propaganda's	12
23206	modelings	9
23207	repatriating	12
23208	motormouth's	12
23209	Baez	4
23210	toll	4
23211	crunched	8
23212	quads	5
23213	predicative	11
23214	submissions	11
23215	pairs	5
23216	skedaddle	9
23217	Tonia	5
23218	éclairs	7
23219	indenture	9
23220	narratives	10
23221	touchings	9
23222	rationalizing	13
23223	conciliated	11
23224	solarium's	10
23225	willed	6
23226	Earle	5
23227	Guadalajara's	13
23228	anchorites	10
23229	cosy's	6
23230	Algeria	7
23231	enforced	8
23232	condiments	10
23233	sponsorship's	13
23234	taco	4
23235	cahoot	6
23236	torpedoes	9
23237	perming	7
23238	cadging	7
23239	Americans	9
23240	sobriety's	10
23241	overestimating	14
23242	unfavorably	11
23243	unworthier	10
23244	slaphappiest	12
23245	swirls	6
23246	cared	5
23247	officer's	9
23248	sacred	6
23249	podiums	7
23250	cryptography's	14
23251	bog's	5
23252	win	3
23253	sewerage	8
23254	hairdo	6
23255	pittances	9
23256	Europe's	8
23257	Utrillo's	9
23258	enrages	7
23259	baccalaureate	13
23260	raised	6
23261	taro's	6
23262	Wigner	6
23263	bartender	9
23264	strip	5
23265	acanthi	7
23266	creak's	7
23267	reunification's	15
23268	coleslaw's	10
23269	scabrous	8
23270	fainest	7
23271	arpeggio's	10
23272	imparted	8
23273	sedition	8
23274	bisection's	11
23275	sharps	6
23276	expansively	11
23277	Wodehouse	9
23278	grandparents	12
23279	photoing	8
23280	cripple's	9
23281	spoonbill's	11
23282	breadwinners	12
23283	unconventionally	16
23284	meres	5
23285	rigor's	7
23286	unreadier	9
23287	reprehensibly	13
23288	consults	8
23289	beefier	7
23290	acceding	8
23291	clown	5
23292	reinvests	9
23293	freeloader's	12
23294	farmyards	9
23295	starfish	8
23296	inhibition's	12
23297	rubberizes	10
23298	saint	5
23299	startled	8
23300	acknowledgments	15
23301	unfeeling	9
23302	canonizing	10
23303	inauguration's	14
23304	ye	2
23305	fighting	8
23306	poultice's	10
23307	disguised	9
23308	magnification's	15
23309	Esteban's	9
23310	instrumented	12
23311	connoisseurs	12
23312	washtubs	8
23313	dungeons	8
23314	narcissistic	12
23315	barnacle's	10
23316	vortex's	8
23317	hoses	5
23318	dewlaps	7
23319	restructured	12
23320	Grable's	8
23321	Khrushchev	10
23322	midsummer's	11
23323	continuation's	14
23324	inferior's	10
23325	multivitamin	12
23326	elk's	5
23327	Small's	7
23328	grandmother's	13
23329	spout	5
23330	position's	10
23331	hooligan	8
23332	mosque	6
23333	jaywalked	9
23334	odor's	6
23335	McKee's	7
23336	eavesdropping	13
23337	horrid	6
23338	tithes	6
23339	Roger	5
23340	elementary	10
23341	pullover	8
23342	omission	8
23343	erudite	7
23344	honks	5
23345	amounted	8
23346	philatelic	10
23347	hoarier	7
23348	nose's	6
23349	denouncement	12
23350	belonging's	11
23351	Pearlie's	9
23352	catapult's	10
23353	playroom	8
23354	whiles	6
23355	siding's	8
23356	creditably	10
23357	headache's	10
23358	jest	4
23359	rheumy	6
23360	Kenneth	7
23361	reclines	8
23362	truckload's	11
23363	trendy	6
23364	Morocco	7
23365	surceased	9
23366	teepees	7
23367	yearly	6
23368	fermented	9
23369	misplay's	9
23370	muskiest	8
23371	muddled	7
23372	Gauls	5
23373	Slocum's	8
23374	Spitsbergen	11
23375	cappuccino's	12
23376	Murchison	9
23377	crunchiest	10
23378	toucan's	8
23379	pulverize	9
23380	triumvirate	11
23381	demilitarizing	14
23382	circulation's	13
23383	oversimplify	12
23384	shoos	5
23385	consideration	13
23386	serviced	8
23387	piebalds	8
23388	cudgeled	8
23389	rift's	6
23390	pal's	5
23391	chitlins	8
23392	Carolyn's	9
23393	bartender's	11
23394	parfait	7
23395	Wonder	6
23396	waited	6
23397	Marceau	7
23398	silage	6
23399	scamper	7
23400	dick's	6
23401	junior's	8
23402	Crimean	7
23403	roomier	7
23404	dunk's	6
23405	centaur	7
23406	mortgage's	10
23407	sandy	5
23408	wag's	5
23409	snorkeler	9
23410	charbroil	9
23411	hydrofoil's	11
23412	bearings	8
23413	scabbier	8
23414	misalliances	12
23415	boomerangs	10
23416	lightheartedly	14
23417	cutesy	6
23418	Waterloo's	10
23419	numerator	9
23420	nihilist	8
23421	blasting	8
23422	dockyard	8
23423	slaves	6
23424	agitators	9
23425	insect's	8
23426	Fido	4
23427	showiest	8
23428	risen	5
23429	globetrotters	13
23430	evolution	9
23431	invents	7
23432	haws	4
23433	derrick's	9
23434	spaniel	7
23435	routeing	8
23436	sabbatical's	12
23437	trisected	9
23438	prosier	7
23439	L'Amour	7
23440	bragging	8
23441	brothel	7
23442	toboggan's	10
23443	Noriega	7
23444	thundercloud	12
23445	Croatian's	10
23446	cape	4
23447	donate	6
23448	retches	7
23449	derailment's	12
23450	Vietnamese's	12
23451	respectability	14
23452	subbasement's	13
23453	matrimonial	11
23454	moveable's	10
23455	pleated	7
23456	kibitzer's	10
23457	extorts	7
23458	torque	6
23459	rubbished	9
23460	contrast's	10
23461	Janus	5
23462	Iroquois's	10
23463	sympathizer's	13
23464	sentences	9
23465	twentieth	9
23466	puritan's	9
23467	litterbugs	10
23468	headquarters's	14
23469	feeds	5
23470	admonitory	10
23471	kept	4
23472	bride's	7
23473	handwriting's	13
23474	resulting	9
23475	greenish	8
23476	parches	7
23477	infantryman	11
23478	courtliness's	13
23479	psychiatrists	13
23480	Schenectady	11
23481	Arawak's	8
23482	pugnacious	10
23483	squirt's	8
23484	shapes	6
23485	safeguards	10
23486	exodus's	8
23487	fixedly	7
23488	teapots	7
23489	braggart	8
23490	sandier	7
23491	ethnology's	11
23492	backspacing	11
23493	scenario	8
23494	complicate	10
23495	periodical	10
23496	indemnity's	11
23497	tottering	9
23498	silvered	8
23499	scavenge	8
23500	Liberace's	10
23501	contaminated	12
23502	kissed	6
23503	indoctrination	14
23504	buoy's	6
23505	particularizes	14
23506	admit	5
23507	buggies	7
23508	cutters	7
23509	blocks	6
23510	horseshoeing	12
23511	vitalizes	9
23512	bale's	6
23513	menopausal	10
23514	raucously	9
23515	airman's	8
23516	yogins	6
23517	revolve	7
23518	cohering	8
23519	Soviet	6
23520	quanta	6
23521	illness	7
23522	fuller	6
23523	Luigi's	7
23524	callused	8
23525	Hollywood	9
23526	scroungers	10
23527	spermatozoon	12
23528	Spaniards	9
23529	flogs	5
23530	shipwright's	12
23531	somberly	8
23532	circus	6
23533	auditorium	10
23534	discomfiture	12
23535	topical	7
23536	interplay's	11
23537	Bultmann's	10
23538	Kosciusko	9
23539	reactivating	12
23540	hobnailing	10
23541	teazel	6
23542	peanut	6
23543	band	4
23544	hoagie	6
23545	Uzbekistan	10
23546	shunt's	7
23547	Aurelio	7
23548	jittery	7
23549	untried	7
23550	Jacobite	8
23551	justification	13
23552	gingkoes	8
23553	Marathi	7
23554	hick	4
23555	deafer	6
23556	Joule	5
23557	font	4
23558	derailing	9
23559	immediacy's	11
23560	singes	6
23561	underachieve	12
23562	grapefruit	10
23563	shoaling	8
23564	trialed	7
23565	cobras	6
23566	retreading	10
23567	Chicana	7
23568	preconditioned	14
23569	chrysalis's	11
23570	epigrams	8
23571	baluster's	10
23572	nirvana	7
23573	handspring	10
23574	violins	7
23575	randomness	10
23576	prominent	9
23577	eightieth	9
23578	similes	7
23579	scaring	7
23580	reeked	6
23581	larder's	8
23582	flea	4
23583	obstacle	8
23584	Bobbie	6
23585	centripetal	11
23586	Lea	3
23587	gizmo	5
23588	adultery's	10
23589	tone's	6
23590	initiates	9
23591	squire's	8
23592	follicle's	10
23593	knottiest	9
23594	astronautics	12
23595	deadlocking	11
23596	assessments	11
23597	handcrafted	11
23598	Nubian	6
23599	flare's	7
23600	upset's	7
23601	hearkened	9
23602	oversells	9
23603	Malawi's	8
23604	birth	5
23605	predetermination	16
23606	sunburn	7
23607	oxygenate	9
23608	vagrant's	9
23609	cot's	5
23610	baseline	8
23611	ingest	6
23612	local	5
23613	wraparound's	12
23614	pokier	6
23615	codifies	8
23616	debility's	10
23617	Alzheimer's	11
23618	Marvell's	9
23619	seismologist	12
23620	Gene	4
23621	unhurried	9
23622	Cecelia	7
23623	chameleon	9
23624	unbar	5
23625	significance	12
23626	favorites	9
23627	ginkgos	7
23628	disloyal	8
23629	Suharto's	9
23630	Brian	5
23631	swellings	9
23632	navigators	10
23633	propertied	10
23634	dehumanizes	11
23635	cilium	6
23636	occupation's	12
23637	centurion's	11
23638	geranium	8
23639	north's	7
23640	pureness's	10
23641	sauerkraut	10
23642	Genesis's	9
23643	Angelo	6
23644	smothers	8
23645	grievance's	11
23646	shlepped	8
23647	Hurley's	8
