TID	WORD2	LEN2
13645	outsmarts	9
9811	hammerings	10
22751	besiegers	9
979	contemplative	13
12007	Eniwetok	8
13898	Leavenworth	11
6282	unmercifully	12
17185	potting	7
6902	Yahweh's	8
13008	forge's	7
11862	description	11
20626	falloff's	9
2440	welshing	8
23174	jurist's	8
15525	circumnavigation	16
8992	archaeologists	14
8682	undefinable	11
14060	duress	6
3470	stringency's	12
9942	evaluate	8
5525	mecca	5
2095	goodness	8
18381	psalmist's	10
17705	reapportioning	14
4387	protective	10
13897	tightropes	10
12252	convergence	11
11143	douching	8
21151	fennel's	8
24929	Millicent's	11
18666	sisterhoods	11
10920	clappers	8
6994	military	8
15841	Vuitton's	9
12022	overestimate's	14
19831	antagonism	10
8876	pigtail	7
18676	tromped	7
17771	lettering	9
19500	Easts	5
6687	bouffant	8
17575	ecological	10
18741	counterespionage's	18
4045	footpath	8
599	bravest	7
16066	springtime	10
9204	revelations	11
24254	boles	5
16354	sweetmeat	9
4563	Sr	2
12503	rhyme's	7
21933	retrials	8
11951	butterfingers	13
6334	touring	7
5263	cayenne	7
4014	flirtatious	11
8245	lyre's	6
12223	triumphantly	12
5321	cannibalize	11
1810	homeland's	10
16641	sensing	7
8451	banishment	10
19699	boughs	6
22164	Elysiums	8
1459	Zukor	5
5578	hiss	4
1861	brighten	8
13127	Rutgers	7
19658	redistributing	14
16878	warder	6
13141	deejays	7
12156	secreting	9
11965	airspace	8
9061	Mitchel's	9
1507	oriented	8
8890	nostalgia	9
19853	luncheon	8
572	neurosurgery's	14
4404	enmity	6
9142	Smirnoff	8
10501	schoolmistresses	16
14140	quislings	9
14854	deterrent	9
20270	Sarasota	8
12014	auditing	8
23591	Aden	4
14026	zonal	5
12396	ordinations	11
6402	payday	6
7154	tilde	5
24194	judgement's	11
15087	physicked	9
10550	Barth	5
15850	coinage	7
17171	cobblestones	12
22866	crumbled	8
15870	cannabis's	10
5765	centered	8
2744	Hiss	4
15216	remitting	9
15784	amateurish	10
12887	Vic	3
12653	tinsmith's	10
13389	pulsation	9
6533	believed	8
596	umping	6
18256	lowliness's	11
18868	swooping	8
22341	amply	5
4964	repeat's	8
18167	infectiousness	14
3070	layette's	9
23383	apostasies	10
8724	snowshoe's	10
23284	knapsack's	10
16964	chilli	6
18096	wale	4
2325	cantata	7
4033	demising	8
19421	lightened	9
4382	encoder's	9
18558	common's	8
5871	epiglottis's	12
18439	threshed	8
12980	effusiveness's	14
24095	boozy	5
4670	days	4
507	insulated	9
4522	mirage's	8
9225	Norsemen	8
2815	vireo	5
13035	Manichean	9
14282	liras	5
16931	employees	9
12663	bacillus's	10
284	crimp's	7
8641	confidentially	14
22642	socket	6
5995	Sony's	6
18942	tussle's	8
8646	mortgage	8
8127	smash's	7
2982	rationality	11
5552	stonewalling	12
20133	serves	6
12356	banjos	6
24548	polygon	7
24358	insurgency	10
18938	inheritance's	13
23289	stalwart's	10
7076	ogling	6
2511	Palmerston	10
1021	causation	9
6306	unhurried	9
23017	groveler's	10
4378	underpass	9
5692	installation's	14
21990	snuffled	8
15633	proscriptions	13
19972	solitaire	9
3316	hobby's	7
10070	Yahoo	5
18448	terrifically	12
23527	alarm	5
13374	stipulates	10
12172	laundered	9
1143	subdivisions	12
15465	Cheetos	7
12523	precises	8
10197	almighty	8
379	solder's	8
10297	lumbering	9
16839	fraught	7
17453	Providences	11
12324	enfeebling	10
8359	Northerner	10
2136	herculean	9
2946	toxic	5
24540	teary	5
21218	singly	6
276	tumbleweed's	12
7481	cordless	8
24883	cabbie	6
14442	baseboards	10
4399	forefoot	8
16599	Levine's	8
9944	touch	5
23662	backpedal	9
17508	groveler	8
24969	unnerve	7
8855	intrenchment	12
22298	terrestrials	12
12	inched	6
7907	Sioux's	7
3431	Brzezinski	10
24430	succeeding	10
24339	kebob's	7
8719	bootleg	7
5145	slouch	6
23151	udder	5
12383	outtake	7
13303	farming	7
11024	cupidity's	10
22250	Errol	5
19064	crinkles	8
24672	invalidation's	14
16769	transplantation	15
2311	debtor's	8
18778	impersonator's	14
17645	legionnaire's	13
5428	extremity	9
16230	morocco	7
12159	Thailand	8
12458	tapped	6
5541	Paige's	7
19628	trots	5
22861	Cronin's	8
16733	beeping	7
17978	tortilla's	10
16314	snowboarding's	14
10819	equalizes	9
13608	heppest	7
8481	unconscionable	14
2417	harmoniousness's	16
1877	bracelet	8
2611	cooker's	8
18272	suffers	7
18838	subsisted	9
16527	Dollie's	8
17098	test's	6
723	postures	8
17482	kiwis	5
13837	broadcloth's	12
23597	Fed's	5
17933	torrider	8
12031	selvage	7
24952	aseptic	7
2064	politics	8
24952	rut	3
17874	railed	6
18715	carnally	8
3169	tsunami's	9
19291	overdressing	12
3280	epitomizes	10
22573	Mercia	6
2022	shores	6
317	immutability	12
13763	derringers	10
14560	scribbler	9
23211	Sapporo	7
3715	inflammable	11
5169	spending	8
22620	grave's	7
2397	stakeout	8
21264	saturation's	12
18593	barged	6
7547	comedy's	8
1316	deadlock	8
13508	twentieth	9
19569	chitchatted	11
15551	cabbage	7
8994	Kemp's	6
6393	Glenda	6
2719	roan	4
12728	fragmenting	11
17820	derailments	11
14664	chieftain	9
21243	trailblazers	12
14225	tendentiousness's	17
16406	offering	8
4029	knelled	7
2083	cyclones	8
8986	Delaney	7
22368	provisioned	11
13778	metro	5
13740	Jesuit's	8
24100	Magsaysay	9
261	detritus's	10
23105	throes	6
8497	silliest	8
4816	drunkard's	10
14887	shoeing	7
24946	trip	4
4308	wees	4
21922	Benz	4
15939	squatter	8
18374	creole	6
6028	finagling	9
21607	yaws	4
6896	wrangler's	10
12364	zombies	7
23280	appear	6
6786	lawful	6
5696	receptacles	11
862	Araceli's	9
6913	complications	13
3267	Dzungaria	9
23044	shady	5
24553	starvation	10
17126	flax	4
16432	distressful	11
23446	denude	6
14250	dessert	7
22227	mayflowers	10
10592	easier	6
20998	corona's	8
18123	ballots	7
9739	lank	4
14364	eyelash's	9
12459	acting	6
15158	Ofelia	6
18094	Beaujolais	10
9616	edgeways	8
10213	dallied	7
9365	petitions	9
4345	nouns	5
3702	transporting	12
11189	puberty	7
9087	brimmed	7
1155	deregulated	11
14002	chewed	6
5422	musically	9
19499	mace	4
4925	wailed	6
13000	dumbest	7
908	disaffecting	12
4691	grounds	7
9389	oppressor's	11
21279	alert's	7
16426	workbook's	10
12150	yam	3
13403	triptych	8
14346	fathered	8
16532	genial	6
1202	Kazakhstan	10
16111	vibrators	9
17708	afterword's	11
21538	uproots	7
1327	explorers	9
22563	dominant's	10
6426	brimstone's	11
8388	versification's	15
7616	Sheldon's	9
10731	fraternity	10
2169	salted	6
24617	genitals	8
15935	synagog	7
5259	Gautama	7
15885	batter	6
17418	milliliter's	12
14272	Ana	3
17609	semantics's	11
5638	rhymes	6
11164	lightheartedness's	18
15508	mightier	8
19291	congeniality's	14
2087	paymaster	9
6622	tombstone	9
1951	Yves	4
18625	pilgrims	8
12339	Incas	5
15315	biosphere's	11
21502	harvest	7
6473	charger	7
21743	planes	6
18417	stiletto	8
4894	Albany	6
5610	subcommittee's	14
24361	demonstrates	12
5586	Henson's	8
7538	inter	5
14427	finery's	8
529	repertory	9
8776	housebound	10
10367	ulcer's	7
17205	underclassmen	13
904	wheeler	7
1322	invalidates	11
19260	cruller	7
10685	topographer	11
13014	appropriates	12
5941	Oran's	6
6729	cosmos	6
21842	maws	4
7525	misconstruing	13
11364	imperils	8
23879	waistline's	11
8526	equips	6
22407	Kwakiutl	8
23365	stammerer's	11
10803	Choctaw	7
13352	Harry	5
11479	endorsing	9
17037	moist	5
1976	breastworks	11
6457	subsection's	12
7800	serviced	8
21864	rivalry's	9
823	Aristotle's	11
23160	connotation	11
5523	hopped	6
19217	brain's	7
17559	anchoring	9
11876	spinoff	7
15330	grossness	9
9274	tropisms	8
19184	Galveston's	11
20143	Scotland	8
229	immigrates	10
22865	colloquium's	12
22914	Sherpa	6
973	Gouda	5
24430	hereabout	9
13353	persistent	10
9259	blush's	7
8428	screened	8
727	newlywed's	10
17862	marker	6
18914	redistributed	13
5276	indecision's	12
10220	urinary	7
6751	noncontagious	13
22418	toms	4
15063	rankles	7
13754	reconstruction's	16
23134	Parcheesi	9
13051	outreaches	10
13090	Appleton	8
10652	treks	5
8301	Verona's	8
10062	removes	7
7443	bunted	6
5137	Sorbonne's	10
8252	impound	7
19528	Zulu's	6
9297	overbalanced	12
2283	asseverating	12
8233	jailors	7
543	Aesculapius's	13
2464	Roxanne's	9
22523	curiously	9
1258	gravestones	11
9135	toe	3
16870	lateral's	9
19848	Carrillo's	10
22818	traumatized	11
5562	hardliner's	11
19193	sedately	8
17089	partaking	9
15651	reorder	7
16215	Christendoms	12
11287	profiteering	12
2134	accelerates	11
23101	Eris	4
6946	reiteration	11
14949	enchantress	11
6289	Danubian	8
7779	Milne	5
19309	ergonomics's	12
1228	absorbents	10
7483	hat	3
13466	wale	4
1720	cruises	7
7360	almond's	8
4224	arrow's	7
2562	debilitated	11
9770	Renoir	6
19880	eighty	6
18984	Xanadu	6
22486	counterfeiters	14
3542	datum's	7
2635	cottage	7
21041	Kemp's	6
17727	davenports	10
10276	presentiment's	14
2999	servicing	9
12705	lowering	8
5333	Roeg's	6
10622	preregisters	12
22349	quintessences	13
10602	cutlasses	9
23779	barometric	10
23274	laminate's	10
19718	canes	5
20466	booties	7
9985	prudes	6
4294	Earp	4
4784	beers	5
22609	Sakha	5
17680	macrobiotics's	14
3426	effected	8
6766	colloquies	10
3826	Sputnik	7
23404	obstacles	9
6385	squeakier	9
1532	fading	6
22568	cardiograms	11
22231	outdoors	8
17945	lodgers	7
21158	bo's'n	6
9254	Walker's	8
13870	reared	6
4168	nudging	7
10424	yttrium	7
13738	business's	10
21772	sunlight's	10
15388	ingestion	9
6684	gage	4
20253	folks	5
7552	corrodes	8
11159	Malaysians	10
8637	Indra	5
20677	glosses	7
8449	midpoint's	10
6764	existing	8
16044	hierarchy	9
9826	daemon	6
11099	Thanh's	7
4961	gunman's	8
5983	Angelina	8
15982	nationality	11
19897	zoologist's	11
17247	misdoings	9
18387	celestas	8
983	acquirable	10
420	mini's	6
20118	porcupine	9
18215	crèches	7
22570	eerily	6
22776	thistle's	9
14437	sprinkle's	10
5634	teaser	6
4859	depicts	7
23895	distinguished	13
24088	discerns	8
2300	ripsaw's	8
17224	singletons	10
6637	preempted	9
23789	pathetically	12
13003	avails	6
9610	parish	6
9441	pinochle	8
598	gruel	5
12202	cement's	8
12356	hindered	8
10601	Ljubljana's	11
14383	nursing	7
11578	liposuction's	13
12520	sylph	5
13991	fruitier	8
22498	dreary	6
1874	Aimee's	7
14017	Abby	4
10605	unripe	6
6749	capaciousness's	15
5140	Petrarch	8
2409	Ursuline	8
18194	sedimentation	13
8465	cadaver	7
24805	arsenal's	9
19987	bestrode	8
14297	sagacious	9
17714	adder	5
6622	ousted	6
3933	centenarian	11
5267	Antoine	7
22791	dodge's	7
14927	Sardinia's	10
1495	ringmaster	10
1024	foxhound	8
20260	nosed	5
23428	Malthus	7
21311	splats	6
23099	Salween	7
3487	Mahican's	9
23396	foray's	7
18737	Bekesy's	8
9764	mediator	8
17870	Terra's	7
19496	recommendation's	16
17984	participating	13
1015	Blanca's	8
4054	duplicators	11
24440	underskirt's	12
17317	rev	3
16790	scotched	8
16781	bosuns	6
12572	wavelet's	9
11803	hepatic	7
15140	encouragingly	13
7627	strategy	8
16919	motor's	7
15826	damask's	8
6213	shovelling	10
14461	outmaneuvered	13
20133	kook's	6
17128	Hereford's	10
17671	hobs	4
20070	apogee	6
39	diver's	7
13124	relapse	7
2329	Pangaea	7
3339	batons	6
23597	prequel's	9
19671	stupor	6
10577	hysteresis	10
9313	sutures	7
24211	nine's	6
15576	clever	6
8983	dribbling	9
22156	schoolmates	11
18816	converge	8
2661	vilest	6
23805	guessable	9
12261	liaisons	8
6521	Fabian's	8
1294	Lambert	7
1701	Tommie's	8
18848	Lucius's	8
11311	jingling	8
21595	tomb's	6
21402	coaxed	6
18964	objector	8
22450	tansy's	7
7015	truckload's	11
9070	beleaguered	11
15185	Bahamian's	10
4837	friendship	10
11456	blush's	7
1757	thirteen	8
16874	petulance's	11
16408	Ginger	6
4026	messed	6
15084	ingrained	9
24521	Enrico's	8
160	tinkle	6
10149	enthusiastic	12
8690	Ogbomosho	9
10114	gestured	8
3119	Thur	4
16957	mitigate	8
10367	horny	5
10005	Samarkand's	11
11425	merganser	9
7978	music's	7
23690	depictions	10
40	climaxes	8
4408	firebreak	9
682	flatcar's	9
3034	plaster's	9
10737	Rabin	5
3069	concealment	11
22527	slipknot	8
11504	sandbar	7
24801	buttock's	9
21142	discourse's	11
22071	revamps	7
12627	manageable	10
1563	Christian	9
20827	bloc's	6
1278	whirl's	7
13253	gentian	7
22480	oaring	6
761	trademark's	11
2372	brunette	8
17451	overreacted	11
3970	astronomically	14
14842	quailed	7
19811	billiards's	11
21977	pressman's	10
3873	Blevins	7
7366	lamebrains	10
2727	patent	6
1052	Colosseum	9
2510	cowlicks	8
18947	Fomalhaut	9
7146	Perelman	8
13474	overripe	8
22703	detective	9
13695	Punic's	7
823	clavichords	11
6884	Sharpe	6
1123	tracking	8
7260	Angora	6
6132	turnip's	8
24815	hawsers	7
23433	Schroeder's	11
13431	mistress	8
925	ninja's	7
10337	motto	5
9126	klutzier	8
175	It	2
17172	nadir	5
10730	whiniest	8
10261	dissatisfies	12
17144	whatsoever	10
3060	snapdragon	10
21878	proclaim	8
22451	creativity	10
4795	liberty	7
10876	scatological	12
19922	prohibitive	11
4064	Errol	5
5832	dissuasion	10
18124	employment	10
3658	pasteboard	10
754	selected	8
7345	grammarian's	12
5295	bleeping	8
13096	Eva	3
1217	Nannie's	8
6602	glimmer's	9
3623	powerfully	10
7499	auditioned	10
24203	honked	6
6385	scorched	8
8482	cagily	6
17333	tract's	7
17749	featherbedding	14
17962	flier	5
17069	streaked	8
11180	triangle	8
23772	Amy's	5
10716	creatures	9
4630	reserves	8
6435	anthracite's	12
10517	firework	8
9118	philanthropy's	14
9643	spiciness	9
21736	overstock	9
6259	baroness	8
17047	fountain's	10
22633	advantage	9
17807	creeds	6
8952	idleness's	10
5661	Spain's	7
19023	truthfulness's	14
19625	blotchier	9
7413	Gipsy	5
15750	irruption	9
18244	glycerine	9
17475	morn's	6
21246	Bengal's	8
4585	seducing	8
18777	unhook	6
2481	specialize	10
6082	subscribes	10
16763	sacrament	9
16951	captivates	10
6150	toffy's	7
10549	grinding	8
10601	Guggenheim	10
7460	troubleshooter's	16
212	shaped	6
17828	chirping	8
20318	entitlement's	13
22171	blouse	6
3332	soluble's	9
6538	Zeppelin	8
17063	populists	9
21	evaluations	11
2122	indignity	9
3920	displayed	9
10052	assorting	9
17970	hills	5
3103	mastiff's	9
1705	sixteen's	9
4266	ingénue	7
4939	flightier	9
23132	chintziest	10
18874	depicts	7
79	Haiti	5
1939	Gomez's	7
24242	Coventries	10
2387	Excellency's	12
20645	atavism	7
18010	auks	4
6865	chins	5
1129	foolscap's	10
22257	technocrats	11
23720	foundation's	12
3590	miniseries's	12
13373	thumping	8
22013	vodka	5
6096	seeing	6
1599	deployment	10
12994	fussiness's	11
5032	opening	7
12500	Cantor	6
3809	splicer's	9
6527	settees	7
18183	net's	5
11480	overwhelming	12
2683	transsexuals	12
21741	Staples's	9
21957	thief's	7
6513	incubators	10
20514	Siam	4
14464	Durkheim	8
864	Clinton	7
12061	advantaging	11
727	Tory's	6
9840	specked	7
4643	Creator's	9
4971	cheerlessly	11
5706	butternuts	10
4035	dredger's	9
22373	mosey	5
22109	rector	6
17117	Griffith	8
15647	salami	6
9601	fatal	5
5080	patriot	7
12555	sculpture's	11
6991	migrations	10
13969	clothespin	10
15682	ptarmigan	9
24376	mentors	7
539	wealth	6
14947	nitrate's	9
12100	tech's	6
6747	crashed	7
23246	Augustus	8
1629	again	5
7159	Heinrich	8
12288	nuzzling	8
10893	backlogs	8
900	latitudinal	11
2279	Welland	7
13754	shodden	7
496	disfavored	10
10522	manifold	8
17894	impossibilities	15
19342	interpreter	11
4656	Gall	4
1993	missile's	9
20792	ballots	7
20445	bassinets	9
19163	corroding	9
7859	terabyte	8
22905	molar's	7
13700	sloppily	8
876	bounces	7
7076	coworkers	9
21958	scum's	6
18007	bongo's	7
5893	sanguine	8
14759	reverting	9
8346	submit	6
6096	cudgeled	8
1255	barley's	8
2052	Lie	3
322	specialist's	12
10833	cruiser	7
22652	accurateness	12
11920	Shawn's	7
10364	lumbered	8
6323	adhesive's	10
22521	cabanas	7
23391	Aurora	6
2387	auditioned	10
14213	doubles	7
13504	onrush	6
10781	pandemic	8
24147	worshipper	10
12179	repudiations	12
9571	wineglass's	11
12078	Ill	3
2983	difference	10
14455	stitches	8
17602	hydrophobia	11
10028	refinancing	11
7721	dialectic's	11
16815	hybridized	10
15937	phenomenons	11
20468	Phoebe	6
4821	spoil's	7
21111	flagon's	8
13528	incinerator's	13
5214	outclassing	11
3288	boringly	8
16613	reminders	9
14673	lowness	7
10334	rebukes	7
5468	scalpel's	9
5154	emergency	9
16491	Rudyard	7
9330	Cecelia's	9
6281	experimentation	15
22527	workshop	8
12759	rightfully	10
14472	cliff	5
15487	ineptitude	10
8632	Suva's	6
4389	seduction	9
4797	outpatients	11
22142	lurching	8
16184	firefly's	9
8464	transmutations	14
22839	concentrate	11
19264	Elroy's	7
24066	unbuttoned	10
14181	dispose	7
16059	silverfish	10
18570	tolerably	9
7749	sided	5
20695	paste	5
1336	daft	4
17306	Neanderthal's	13
261	affinities	10
12159	Alec's	6
22485	governor's	10
22897	democratization's	17
3857	rodeo's	7
20600	grandfather	11
1456	discotheque's	13
12745	sill's	6
14254	tollbooth's	11
2147	Nepal	5
11650	plough	6
1566	smirch's	8
18669	nutmeats	8
1116	grandness's	11
24157	Root's	6
23916	poultice's	10
24745	blare	5
14665	dustpan	7
3971	analyzers	9
13212	altar	5
8287	curdles	7
11226	projectors	10
18704	wholehearted	12
11216	Cheney's	8
2953	cruciforms	10
22164	Parmesans	9
21916	renumbers	9
21513	frumpiest	9
9622	sideburns's	11
9405	Lear's	6
22006	stain	5
14469	economy	7
22498	scratchiest	11
9209	stricture	9
8525	rediscovering	13
5016	Joanna's	8
12493	subdivide	9
14407	Slovenia	8
3871	barberry	8
3820	splashdown's	12
7244	arsenic's	9
14893	thermal	7
7765	brimstone	9
2075	Colt	4
189	faceting	8
24119	emery	5
23684	grunts	6
5394	dermatology	11
6556	predict	7
2571	trifles	7
12057	pushup's	8
4028	hurried	7
16073	catnapped	9
4702	pot's	5
22474	trapper's	9
17604	gleans	6
1528	misdemeanors	12
11091	annul	5
18134	aeronautical	12
24385	Margarita	9
9465	grimes	6
481	skeet	5
21272	crimsoned	9
4844	rawer	5
17742	Aspell's	8
20079	constituents	12
3139	showiness	9
15498	differentiated	14
5981	yo	2
20151	untidiest	9
7838	delineation's	13
12173	forceful	8
5732	unintelligible	14
19707	exhibitor	9
18775	teamwork	8
22154	bannister's	11
8600	poops	5
19081	palmettoes	10
13323	Amy's	5
1359	kitsch	6
12605	overstating	11
12363	cohesiveness	12
20142	timekeepers	11
13418	deathblow	9
16144	intensified	11
6092	Gavin's	7
15874	winded	6
17427	breath's	8
3246	curving	7
19446	affluence	9
17054	frailer	7
6879	toddler	7
17698	ellipsis	8
6109	Circe	5
2090	evicting	8
3898	miscounts	9
7307	bunkhouse's	11
5942	Netherlander	12
19030	rankness	8
24531	ratified	8
6434	undisputed	10
17625	songs	5
8162	southward	9
22109	reposeful	9
5092	gum	3
6509	circulatory	11
18747	disrespects	11
3394	perpetuity	10
11110	malapropisms	12
24440	thralldom	9
15947	turned	6
22859	forwarded	9
20850	fallacy	7
10051	photographer's	14
9798	orangutan	9
13191	firmaments	10
378	adherents	9
86	tangoing	8
16969	hullabaloos	11
2215	fjords	6
5842	signer's	8
12355	urinates	8
7220	virtually	9
9753	ventured	8
19732	occupying	9
4610	mushroomed	10
14030	Vindemiatrix	12
20043	Valarie's	9
8143	pilots	6
19163	grad's	6
23408	chrysalis	9
8785	proven	6
20425	nurseries	9
3845	financier's	11
11231	Sapporo's	9
16586	porphyry's	10
18524	copula	6
20163	mayor's	7
2024	beseeching	10
20001	square's	8
10241	service	7
3898	motivational	12
9763	manifold's	10
24589	grasp's	7
18930	Asunción	8
7594	vacillating	11
21132	O'Rourke	8
22889	neuralgic	9
13053	huskier	7
14849	Booker's	8
19463	resounds	8
20013	clenched	8
4054	lines	5
17562	accompany	9
19744	soundlessly	11
10967	monuments	9
17516	juicers	7
23285	peter's	7
16576	Delgado	7
7143	Tracey	6
14219	dings	5
6264	movements	9
7046	haranguing	10
5401	roguery	7
19872	Pilcomayo	9
15002	guardian's	10
21890	rasp's	6
4146	humanly	7
19593	attempted	9
6190	basemen	7
3142	submersible's	13
8629	amoral	6
17474	pillow	6
11922	osprey	6
17796	recession's	11
11092	sealing	7
24328	bellyached	10
16004	Jennifer	8
4928	psychotherapist's	17
17217	feat's	6
24312	anneals	7
21405	teammate	8
9889	doubtless	9
9659	Alford's	8
17666	lassie's	8
1001	layoff	6
4400	corpus's	8
10168	sends	5
10569	parcelled	9
18674	preposterously	14
1346	squirreled	10
24314	Perth's	7
22114	silence's	9
6498	comeliness's	12
13250	togae	5
5237	temblors	8
8985	projectile	10
8045	loudly	6
3854	Cenozoic	8
19304	VD's	4
22295	Titian's	8
11814	dandles	7
5245	Edwardian's	11
19030	interposing	11
22129	shillalah	9
11821	hermitages	10
3440	coruscating	11
13682	Tweedledum	10
9187	scintillation's	15
10330	elastic	7
7940	DiMaggio	8
1869	pee's	5
12824	pooching	8
11153	upkeep	6
3323	consumption's	13
15553	consort	7
17681	kidnapping's	12
11979	tout	4
6350	prescribe	9
2546	longing's	9
8782	snorkels	8
12016	ark's	5
10405	regales	7
19982	sculptural	10
18189	pickers	7
10940	stick's	7
19521	fiberglass	10
1540	vibrated	8
22367	rifling	7
295	jauntiness	10
24862	lament's	8
1704	Multan	6
17326	chauvinists	11
13580	Parthia	7
15822	Minos	5
20204	encapsulation	13
11574	blackmailers	12
11581	disbelief	9
9961	gridiron's	10
15785	dos	3
9173	emit	4
12007	calibrates	10
24797	Alabamians	10
3457	vestment's	10
13106	paralegal's	11
3838	regionalism	11
21601	milkmen	7
3037	lightnings	10
24194	faultless	9
4793	X	1
15532	divulges	8
22266	detected	8
2059	puppy's	7
16403	overstays	9
20521	ennobling	9
20934	bemoans	7
3554	brooch	6
19867	timidity	8
4374	HF's	4
14191	seer's	6
9183	contralto's	11
19093	manner's	8
19344	matrices	8
20325	roared	6
17871	butte's	7
16522	intransitive	12
233	southwestern	12
2644	Vanzetti's	10
12800	logarithm's	11
348	Camacho	7
24613	cautiously	10
1788	citizens	8
8136	patching	8
9300	reinterpreting	14
15460	outmanoeuvres	13
16285	desirability's	14
9776	bales	5
1473	Aussie's	8
5328	Christie	8
9305	deterrents	10
9920	gentrify	8
15374	slut's	6
23230	crane	5
16918	prevalence's	12
10636	Schwinger	9
24871	coolly	6
10564	methadon's	10
18253	campus's	8
20777	Acosta's	8
4558	button	6
8586	Gaiman's	8
7425	counterexample	14
18920	rattan	6
1090	primes	6
16967	Armando	7
14659	criminal	8
14984	Rebekah	7
4812	scrunch's	9
4325	rescheduling	12
22771	conservation	12
13595	Uruguayan	9
10723	twinges	7
23698	ladles	6
18145	oddities	8
24425	unjustified	11
933	Marty	5
15371	Provençal's	11
18171	supervened	10
9105	frowziest	9
3726	Sagan's	7
19666	currying	8
16439	softy's	7
4685	airsickness's	13
21824	Hugo	4
1384	assets	6
1145	Sudoku	6
6592	ordeal	6
5559	hatchway's	10
1914	muteness	8
7155	outlets	7
16707	inanities	9
5231	autopilot	9
15912	toreador's	10
6039	stumping	8
18057	Russia's	8
19807	Wiesel's	8
7483	Willy's	7
3522	brisket	7
20437	neologism	9
3320	model	5
6421	vanguards	9
14411	thwarts	7
12336	combustibility's	16
933	sluicing	8
5016	Rastaban's	10
16820	Borgia	6
6285	Mahican	7
3954	handout	7
21818	littleness	10
19544	molasses	8
7274	handcuffing	11
3675	identity's	10
3841	sassafras's	11
1867	waterline	9
19302	Vesalius	8
12769	Secretariat	11
11922	urinal's	8
22906	hijack	6
1044	Benzedrine	10
4473	tome's	6
14149	procession	10
18515	gullets	7
3804	Bonita	6
9596	deader	6
20942	clinched	8
10533	nappies	7
17567	belt's	6
3434	cockfight	9
17501	belay	5
16638	Canterbury	10
11376	waviest	7
3884	basses	6
65	punching	8
4850	ditching	8
21959	habitation	10
10963	partizans	9
14569	Sacco's	7
24840	weft	4
17728	totalitarianism's	17
13830	regulator	9
9426	Soviet	6
3927	curve	5
10984	counterpane	11
12377	foreshadowing	13
19158	roll	4
12290	primroses	9
20492	asshole's	9
20751	bargain	7
20876	asphyxiates	11
18956	prate	5
9469	garbed	6
4814	exes	4
4326	instil	6
12746	Davy	4
15365	buzzed	6
11791	silkiest	8
11406	lupin's	7
21042	Libreville	10
1374	Alsatian's	10
20304	listless	8
20932	devouring	9
18029	padding's	9
15802	Regor	5
380	solicits	8
14825	polluter's	10
5470	tartar	6
23792	congregations	13
24043	detentes	8
23114	zestfully	9
15072	serge's	7
14021	refocused	9
8317	slumming	8
22522	codicil's	9
15360	squires	7
419	hearer's	8
22441	limbering	9
7715	hostages	8
21564	Wisconsinites	13
12090	chignon	7
24601	Mariano	7
18925	casuist's	9
13879	Continent's	11
20780	eccentrics	10
91	gunboats	8
1338	jute	4
22970	HP's	4
21122	sandblast's	11
24683	gusseted	8
20765	estranged	9
21783	monsoons	8
4289	tsarina	7
21043	online	6
17302	molar's	7
3262	cathedral's	11
15126	fascinations	12
23182	lamppost's	10
2378	scabrous	8
13572	lumbago	7
23112	heyday	6
16200	formulae	8
24971	ruminants	9
2140	errata	6
1013	hardtop's	9
21164	inductee	8
20153	Bic	3
11208	Socorro's	9
14901	Penney	6
305	dyadic	6
7299	indorsements	12
663	southpaw's	10
6771	robotic	7
6473	drawers	7
9215	racoons	7
17287	groundbreaking	14
1181	crestfallen	11
21364	goatskin's	10
13837	revocable	9
23276	accessory	9
723	manor	5
15608	honeydew's	10
6787	Joycean	7
23376	bravo	5
15478	Inez's	6
10679	gibbered	8
2819	tonsure	7
4438	Salvador's	10
5107	naively	7
9355	editorship	10
269	interacting	11
20581	wipes	5
2520	yacked	6
1485	masturbation	12
1425	defusing	8
13087	headhunters	11
1491	boondoggled	11
18747	bunion's	8
10379	Pius's	6
17803	suffix's	8
3970	Randolph's	10
20909	buncombe's	10
1360	smelts	6
8955	hatchet's	9
16608	Angola's	8
7188	showmanship's	13
10504	manhandle	9
12859	robins	6
12733	Josef	5
13193	Hadrian	7
16841	guerillas	9
10041	delphiniums	11
9486	poem's	6
12458	joule	5
24657	reassessment	12
18356	slithery	8
11412	loathes	7
1079	architecturally	15
23976	rates	5
7458	acetaminophen's	15
18145	tight	5
15176	obliteration's	14
16205	jetsam's	8
11519	analysts	8
7954	allspice's	10
16288	Langerhans's	12
13672	fortieths	9
2442	craziest	8
11368	Rhodesia	8
12972	reflex	6
22035	hamstring	9
11340	assertion	9
10127	emboldens	9
11385	teletypewriters	15
11700	burg	4
16821	moppet	6
15553	extra's	7
279	anthem's	8
24045	preexisted	10
14666	Atropos	7
4432	nonrigid	8
13930	assimilates	11
21582	evangelism	10
17389	lullabies	9
15854	dispirit	8
5559	pigeon	6
22348	impedance	9
10226	servomechanism	14
10362	atrocities	10
16663	overprinting	12
8329	robotics's	10
2800	Salvadoran	10
10937	voyeurism's	11
1056	viol	4
14931	recapitulating	14
21324	groupie	7
15512	cantankerousness	16
1435	Edmonton's	10
11730	reemerging	10
18691	nipping	7
23492	factories	9
23346	beating's	9
12731	flourished	10
5943	interpreter's	13
